Kategori,Judul,Link,Tanggal,Konten
Health,Vitamin Apa Saja yang Terkandung dalam ASI? Berikut 5 Daftarnya,https://health.kompas.com/read/24E10140000968/vitamin-apa-saja-yang-terkandung-dalam-asi-berikut-5-daftarnya,10/05/2024,"Air susu ibu atau ASI terdiri dari air, protein, karbohidrat, lemak, dan berbagai nutrisi untuk bayi. Namun, tahukah Anda vitamin apa saja yang terkandung dalam ASI?
Ternyata, vitamin yang terkandung dalam ASI yaitu vitamin A, D, E, K, dan hampir semua vitamin larut yang menunjang pertumbuhan dan perkembangan si kecil.
Untuk lebih jelasnya, simak macam-macam vitamin yang terkandung dalam ASI dan manfaatnya berikut.

Dikutip dari Ikatan Dokter Anak Indonesia (IDAI), berikut macam-macam vitamin yang terkandung dalam ASI:
Vitamin A yang terkandung dalam ASI bermanfaat untuk mendukung pembelahan sel, kekebalan tubuh, pertumbuhan, dan kesehatan mata si kecil.
Tak hanya tinggi vitamin A, ASI juga mengandung beta karoten. Itu sebabnya, bayi yang mendapat ASI memiliki tumbuh kembang dan daya tahan tubuh yang baik.
Air susu ibu juga mengandung vitamin D yang baik untuk kesehatan tulang anak. Namun, kandungan vitamin D pada ASI tidak terlalu banyak sehingga ibu dan ayah perlu membiarkan bayi terpapar pada sinar matahari pagi.
Salah satu fungsi penting vitamin E adalah untuk ketahanan dinding sel darah merah.
Kekurangan vitamin E dapat menyebabkan terjadinya kekurangan darah atau anemia hemolitik.
Keuntungan ASI adalah kandungan vitamin E nya tinggi terutama pada kolostrum dan ASI transisi awal.

Vitamin K dibutuhkan sebagai salah satu zat gizi yang berfungsi sebagai faktor pembekuan.
Namun, kadar vitamin K pada ASI tidak terlalu banyak sehingga bayi baru lahir perlu diberikan vitamin K yang umumnya dalam bentuk suntikan.
Hampir semua vitamin yang larut dalam air seperti vitamin B, asam folat, vitamin C terdapat dalam ASI. Makanan yang dikonsumsi ibu berpengaruh terhadap kadar vitamin ini dalam ASI.
Kadar vitamin B1 dan B2 cukup tinggi dalam ASI tetapi kadar vitamin B6, B12 dan asam folat mungkin rendah pada ibu dengan gizi kurang.
Karena vitamin B6 dibutuhkan pada tahap awal perkembangan sistem saraf maka pada ibu yang menyusui perlu ditambahkan vitamin ini. Sedangkan untuk vitamin B12 cukup di dapat dari makanan sehari-hari, kecuali ibu menyusui yang vegetarian.
Itulah macam-macam vitamin yang terkandung dalam ASI dan manfaatnya bagi bayi.
ASI adalah sumber nutrisi terbaik untuk bayi baru lahir sampai berusia enam bulan. Itu sebabnya, pemberian ASI eksklusif atau hanya air susu ibu kepada bayi perlu diupayakan dengan baik.
Pemberian ASI dapat dilanjutkan sampai anak berumur dua tahun atau lebih disertai dengan makanan pendamping ASI (MPASI)."
Health,Pyridam Farma Distribusikan Obat Osteoporosis dari EffRx Pharmaceuticals Swiss,https://health.kompas.com/read/24E10132109168/pyridam-farma-distribusikan-obat-osteoporosis-dari-effrx-pharmaceuticals-swiss,10/05/2024,"Perusahaan farmasi asal Swiss yang berfokus pada pengembangan dan pemasaran obat muskuloskeletal dan penyakit langka, EffRx Pharmaceuticals SA, menandatangani Perjanjian Lisensi dan Distribusi secara eksklusif untuk obat osteoporosis Binosto® di Indonesia dengan Pyridam Farma, Kamis (2/5/2024).
Binosto® merupakan alendronate yang larut dalam buffer. Obat ini diindikasikan untuk pengobatan osteoporosis pada wanita pascamenopause dan telah dipasarkan di Eropa, Amerika Serikat (AS), Timur Tengah, dan Asia.
Dengan Binosto, harapan akan risiko patah tulang bagi wanita pascamenopause bisa berkurang signifikan.
Sebagai informasi, Binosto® dikaitkan dengan frekuensi efek samping gastrointestinal bagian atas yang lebih rendah dan menunjukkan persistensi yang lebih tinggi dibandingkan dengan kasus yang dilaporkan dengan tablet alendronate.

Direktur Pyridam Farma dr Widjanarko Brotosaputro mengatakan bahwa pihaknya bangga dapat berkolaborasi dengan EffRx Pharmaceuticals dan sangat menantikan dampak positif terhadap aksesibilitas layanan kesehatan di Indonesia.
“Kami percaya, kolaborasi ini mempunyai potensi untuk secara signifikan meningkatkan akses layanan kesehatan bagi pasien osteoporosis dan memberikan solusi inovatif pada sistem layanan kesehatan nasional. Bersama-sama, kami berkomitmen untuk mendorong perubahan positif dan meningkatkan kesehatan pasien di Indonesia,” tambahnya dalam rilis yang diterima Kompas.com, Jumat (10/5/2024).
Ia menjelaskan bahwa Binosto® dalam bentuk tablet effervescent alendronate 70 mg adalah yang pertama dan satu-satunya alendronat effervescent dengan larutan penyangga—larutan yang pH-nya tidak berubah secara signifikan pada pengenceran atau jika ditambahkan asam atau basa pada suhu konstan—untuk pengobatan osteoporosis dan tulang pascamenopause.
Tak hanya wanita, obat ini bisa meningkatkan massa tulang bagi pria.

CEO EffRx, Lorenzo Bosisio, mengatakan bahwa pihaknya senang mengumumkan kemitraan dengan Pyridam Farma untuk lebih memperluas jejak Binosto®.
“Pyridam Farma adalah perusahaan layanan kesehatan dinamis dan diakui di pasar Indonesia, sehingga mewakili mitra pilihan bagi perusahaan kami. Komitmen Pyridam terhadap pasien untuk menjalani hidup yang lebih sehat sejalan dengan janji Binosto® untuk meringankan beban osteoporosis bagi perempuan Indonesia,” jelasnya.
Berdasarkan ketentuan perjanjian, EffRx ke depannya akan memberikan Pyridam Farma lisensi eksklusif untuk memasarkan dan menyediakan produk Binosto® di Indonesia."
Health,Apa yang Dimaksud Gaya Hidup Sedentari? Berikut Dampaknya...,https://health.kompas.com/read/24E10120000368/apa-yang-dimaksud-gaya-hidup-sedentari-berikut-dampaknya-,10/05/2024,"Orang dewasa maupun anak-anak sekarang ini mungkin semakin banyak menjalani gaya hidup sedentari.
Kemudahan teknologi mungkin salah satu faktor yang mendorong kita untuk tidak banyak beraktivitas, hanya menghabiskan banyak waktu dengan duduk dan menggunakan gadget.
Contohnya, aktivitas keluar rumah dalam jarak dekat yang umumnya bisa kita tempuh dengan jalan kaki saja, beralih dengan menggunakan motor atau mobil pribadi.

Ketika ingin makan, tersedia jasa pesan-antar berbasis teknologi yang bisa membawakan kita makanan untuk sampai di depan rumah.
Mungkin semua kemudahan itu membuat kita terlena, sehingga malas untuk beraktivitas, bahkan yang bersifat ringan.
Padahal, aktivitas fisik ringan dibutuhkan untuk menjaga tubuh tetap bugar dan sehat.Sedangkan, gaya hidup sedentari meningkatkan risiko penyakit kronis dan kematian dini.
Sebenarnya, apa yang dimaksud dengan gaya hidup sedentari dan seberapa buruk itu? Berikut artikel ini akan mengulasnya.

Mengutip Health Partners, definis pasti gaya hidup sedentari adalah ketika seseorang menghabiskan enam jam atau lebih setiap hari untuk duduk atau berbaring, dan kurang melakukan gerakan fisik yang signifikan dalam kehidupan sehari-harinya.
Ini mungkin familiar dalam pekerjaan kantoran, terutama di era pascapandemi Covid-19 karena banyak perusahaan yang menerapkan kerja work from home (WFH) atau remote.
Pekerjaan ini bisa membuat banyak orang sepanjang hari duduk menghadap laptop atau komputer, kemudian bersantai di depan TV atau dengan menonton ponsel sambil tiduran.
Gaya hidup model ini juga dialami oleh anak-anak dan remaja sekarang yang sudah ketergantungan dengan gadget, sehingga tidak lagi sering bermain dengan aktivitas fisik, seperti sepak bola, lompat tali, atau engklek.
Gaya hidup sedentari mudah dilakukan banyak orang, tetapi bukan tanpa risiko yang berarti.
Menurut American Heart Association, gaya hidup sedentari oleh para pekerja meningkat sebesar 83 persen sejak 1950.

Dikutip dari Medline Plus, ketika Anda memiliki gaya hidup yang tidak aktif, tubuh Anda akan mengalami kondisi berikut:

Gaya hidup yang tidak aktif secara fisik bisa menjadi salah satu penyebab banuak penyakit kronis.
Berikut macam risiko penyakit akibat gaya hidup sedentari:
Memiliki gaya hidup malas ini juga dapat meningkatkan risiko kematian dini. Semakin Anda tidak banyak bergerak, semakin tinggi pula risiko kesehatan Anda.
Merujuk Kementerian Kesehatan RI, orang yang kurang aktif memiliki risiko kematian 20-30 persen lebih tinggi daripada mereka yang cukup aktif.
Bahkan, Organisasi Kesehatan Dunia (WHO) mencatat bahwa kurangnya aktivitas fisik merupakan penyebab kematian nomor empat di dunia, dengan dua juta orang meninggal setiap tahunnya akibat gaya hidup malas ini."
Health,Apakah Rutin Yoga Prenatal Bikin Persalinan Lancar?,https://health.kompas.com/read/24E10102800768/apakah-rutin-yoga-prenatal-bikin-persalinan-lancar-,10/05/2024,"Melakukan olahraga saat hamil sangat dianjurkan untuk menjaga kebugaran. Namun, pilih jenis latihan yang disesuaikan dengan tubuh ibu hamil. Salah satu yang direkomendasikan adalah yoga prenatal.
Pada dasarnya yoga prenatal sama dengan yoga lainnya yang berfokus pada teknik pernapasan dan peregangan. Bedanya, gerakan di kelas yoga ini didesain untuk membuat calon ibu lebih fleksibel dan menyiapkan persalinan.
Dikutip dari WebMD, yoga prenatal bermanfaat bagi ibu dan bayi. Pada ibu, gerakan-gerakan yoga ini akan meningkatkan ketahanan dan kelenturan, mengurangi nyeri punggung bawah yang biasanya dikeluhkan ibu hamil, melancarkan peredaran darah, serta memperbaiki pola tidur.
Yoga prenatal memang tidak menjamin persalinan lebih lanacar. Namun, gerakan dalam yoga ini membantu calon ibu lebih rileks dan berpikir positif dalam menjalani persalinan.

Meditasi dan juga olah napas terbukti mengurangi rasa nyeri dan kecemasan yang wajar dialami menjelang persalinan.
Salah satu studi meta analisis terhadap 5 penelitian yang melibatkan 581 perempuan menunjukkan, ada penurunan nyeri yang signifikan saat melahirkan yang dikaitkan dengan yoga prenatal.
Untuk mendorong ibu hamil lebih aktif berolahraga, produk suplemen ASI booster Mom Uung mengadakan kegiatan yoga prenatal bersama sekitar 300 ibu hamil di Pullman Central Park Jakarta (5/5/2024).
""Kegiatan yoga ini ditujukan agar para mommy bisa mendapatkan edukasi tentang pentingnya ASI bagi bayi. Para mommy yang hadir juga bisa berkonsultasi dengan konselor laktasi,"" kata Uung Victoria Finky.
Selain melakukan yoga bersama, para peserta juga mendapatkan materi dari dr.Agus Heriyanto Sp.OG tentang manfaat menyusui secara eksklusif untuk bayi sampai usia 2 tahun."
Health,Studi: Gaya Hidup Sedentari Sejak Kecil Bahaya untuk Jantung,https://health.kompas.com/read/24E10090000068/studi--gaya-hidup-sedentari-sejak-kecil-bahaya-untuk-jantung,10/05/2024,"Sebuah penelitian mengungkapkan bahwa gaya hidup yang tidak banyak bergerak atau sedentari alias mageran dari masa kanak-kanak meningkatkan risiko hipertrofi ventrikel kiri.
Hipertrofi ventrikel kiri adalah suatu kondisi pembesaran jantung yang meningkatkan serangan jantung, stroke, dan kematian dini di masa dewasa, seperti yang dilansir dari Medical Daily pada Rabu (8/5/2024).

Menurut studi yang melibatkan peneliti dari Universities of Bristol and Exeter di Inggris dan University of Eastern Finland ini, aktivitas fisik ringan setiap hari selama tiga hingga empat jam saja dapat membantu untuk meredakan risiko peningkatan massa dan ukuran jantung.
Dalam penelitian ini, tim peneliti mengamati 1.682 anak-anak dari Anak Universitas Bristol angkatan 90-an selama 13 tahun, dari mereka berusia 11 sampai mencapai 24 tahun.
Para partisipan tersebut menggunakan alat akselerometer di pinggang selama 4-7 hari pada tiga tahapan usia, yaitu 11, 15, dan 24 tahun.
Untuk mengukur struktur dan fungsi jantung, para peneliti mengambil hasil ekokardiografi para partisipan pada usia 17 dan 24 tahun.

Dalam pemeriksaan itu, sampel darah peserta diambil dalam berbagai tahap, yaitu untuk mengukur kolesterol lipoprotein densitas rendah (LDL), kolesterol lipoprotein densitas tinggi (HDL), trigliserida, glukosa, insulin, dan protein C-reaktif sensitivitas tinggi.
Studi ini juga memperhitungkan faktor-faktor seperti tekanan darah peserta, detak jantung, status merokok, status sosial ekonomi, dan riwayat penyakit kardiovaskular dalam keluarga.
Rata-rata waktu tidak bergerak (sedentari) selama masa awal adalah enam jam per hari dan secara bertahap meningkat menjadi sembilan jam per hari pada saat mereka mencapai usia dewasa muda.
“Peningkatan waktu sedentari ini dikaitkan dengan pembesaran jantung yang semakin berkembang, berkontribusi 40 persen terhadap total peningkatan massa jantung dalam periode pertumbuhan 7 tahun dari masa remaja hingga dewasa muda,"" kata para peneliti dalam rilisnya.

Hasil studi mereka mengungkapkan bahwa kebiasaan duduk meningkatkan massa jantung terlepas dari status obesitas atau tekanan darah tinggi orang bersangkutan.
Para peneliti mencatat bahwa aktivitas fisik ringan rata-rata tiga hingga empat jam setiap hari selama periode penelitian mampu mengurangi peningkatan massa jantung 49 persen.
Dengan jumlah aktivitas fisik ringan yang lebih tinggi, fungsi jantung menjadi lebih baik.
Sementara itu, dengan aktivitas fisik sedang hingga berat, terdapat sedikit peningkatan ukuran jantung (5 persen) yang sebagian besar bersifat fisiologis, kata para peneliti.
“Ada semakin banyak bukti bahwa perilaku menetap di masa kanak-kanak merupakan ancaman kesehatan yang perlu ditanggapi dengan serius,"" ujar Andrew Agbaje yang memimpin penelitian."
Health,Anjuran Dokter untuk Mencegah Penyakit ISPA pada Jemaah Haji,https://health.kompas.com/read/2024/05/10/073000168/anjuran-dokter-untuk-mencegah-penyakit-ispa-pada-jemaah-haji,10/05/2024,"Penyakit infeksi saluran pernapasan akut (ISPA), seperti influenza atau batuk pilek, sinusitis, radang tenggorokan akut, laringitis, dan pneuomonia perlu diwaspadai selama ibadah haji.
Terlebih, penyakit infeksi saluran pernapasan (ISPA) paling sering terjadi pada jemaah haji dalam beberapa tahun terakhir.

Ketua Umum Pengurus Pusat Perhimpunan Kedokteran Haji Indonesia (PP Perdokhi), Dr. dr. Syarief Hasan Lutfie, Sp.K.F.R, MARS, AIFO-K menjelaskan, penyakit ISPA atau flu yang menyerang lansia dapat memicu risiko berat.
“Ketika flu menyerang orang dengan usia senior dan memiliki penyakit komorbid, dapat berisiko berat. ISPA dan pneumonia pun masih menjadi penyakit terbanyak yang ditemui pada jamaah haji Indonesia selama penyelenggaraan kesehatan haji di Arab Saudi pada Tahun 2023,” kata dokter Syarief dilansir dari Antara, Kamis (9/5/2024).
Selama beberapa tahun terakhir infeksi saluran napas merupakan penyakit paling sering untuk jemaah Indonesia selama penyelenggaraan ibadah haji di Arab Saudi. Studi di Arab Saudi menunjukkan sekitar 60 persen jamaah yang berkonsultasi di Klinik Primer Mina datang dengan keluhan infeksi saluran napas atas.
Sayangnya, ISPA itu datang usai jamaah mengabaikan gejala yang dirasakan dan tidak melakukan tindakan preventif. Akibatnya, gejala berlanjut sampai terkena pneumonia.
“Jamaah yang dirawat inap di rumah sakit hampir 40 persen disebabkan pneumonia. Sementara jamaah yang dirawat masuk ke ICU sebesar 67 persen disebabkan infeksi saluran napas,” katanya.
Syarief juga membeberkan berdasarkan hasil studi Balkhy yang dilakukan pada 500 pasien jamaah haji, ditemukan bahwa sebanyak 56 persen jamaah dengan infeksi saluran napas terbukti disebabkan virus influenza.

Dengan demikian, Syarief menganjurkan agar sebelum berangkat ibadah haji atau umroh jamaah sudah melakukan vaksinasi terlebih dahulu sebagai bentuk proteksi diri ketika harus berbaur dengan jamaah dari negara lain di Arab Saudi.
“Inilah pentingnya jamaah membutuhkan vaksin influenza untuk memberikan proteksi diri selama menunaikan ibadah umroh,” ujar Syarief.
Untuk diketahui, vaksin influenza adalah imunisasi untuk melindungi tubuh dari infeksi penyebab influenza (flu).
Dilansir dari Yankes Kemkes, vaksinasi influenza efektif untuk mencegah penularan, serta menekan risiko komplikasi influenza yang berat.
Pada dasarnya, vaksin influenza dapat digunakan untuk mencegah infeksi virus influenza pada setiap individu.
Namun, terdapat kelompok dengan risiko tinggi yang sangat disarankan mendapat vaksin influenza, yaitu ansia di atas 65 tahun, pengidap penyakit kronis, petugas kesehatan, ibu hamil, anak-anak, dan individu dengan daya tahan tubuh.
Selain pemberian vaksin influenza, mencegah penyakit ISPA dapat diupayakan dengan mengurangi kontak dengan orang sakit, mengonsumsi makanan bergizi, minum yang cukup, dan membiasakan mencuci tangan dengan sabun."
Health,Bolehkah Minum Air Rebusan Daun Salam di Pagi Hari? Ini Penjelasannya,https://health.kompas.com/read/2024/05/10/060000468/bolehkah-minum-air-rebusan-daun-salam-di-pagi-hari-ini-penjelasannya,10/05/2024,"Air rebusan daun salam dapat menjadi minuman yang menyehatkan sekaligus menyegarkan tubuh. Namun, bolehkah minum air rebusan daun salam di pagi hari?
Minum air rebusan daun salam di pagi hari boleh saja dilakukan. Hal itu karena minuman herbal ini kaya akan nutrisi yang baik untuk mendukung kesehatan dan kerja organ tubuh selama seharian.
Untuk mengetahui lebih lanjut apakah boleh minum air rebusan daun salam di pagi hari, simak penjelasan berikut.

Ya, air rebusan daun salam dapat diminum pada pagi hari, bahkan saat perut masih kosong atau belum sarapan.
Dilansir dari Healthshots, air rebusan daun salam mengandung vitamin C, vitamin A, zat besi potasium, kalsium, dan magnesium yang baik untuk kesehatan, terutama sistem pencernaan apabila dikonsumsi pagi hari.
Selain itu, rebusan daun salam juga memiliki sifat antioksidan, antidiabetes, diuretik, dan mencegah makan berlebihan.
Untuk lebih jelasnya, berikut manfaat minum air rebusan daun salam di pagi hari:
Minum rebusan daun salam di pagi hari sebelum makan bisa merangsang dan mendukung sistem pencernaan.
Hal ini juga efektif untuk melancarkan buang air besar (BAB) dan mencegah sembelit.
Dikutip dari Wion News, kandungan minyak atsiri dan enzim pada dauns alam juga membantu meredakan kembung atau terlalu banyak gas di perut.

Daun salam memiliki sifat diuretik yang dapat mendukung kesehatan ginjal dengan melancarkan buang air kecil sekaligus mengeluarkan racun dari dalam tubuh.
Manfaat minum air rebusan daun salam di pagi hari berikutnya yaitu untuk memelihara kesehatan jantung.
Kombinasi potasium, antioksidan, dan zat besi yang kuat dapat mengatur ritme jantung serta mengatasi tekanan darah tinggi.
Karena rebusan daun salam tinggi vitamin C, minuman ini dapat meningkatkan sistem kekebalan tubuh dan memiliki sifat antibakteri untuk mencegah infeksi.
Minum air rebusan daun salam saat perut kosong dapat membantu menjaga kadar gula darah dan meningkatkan sensitivias insulin."
Health,"Viral Tren ASI Bubuk, IDAI Buka Suara",https://health.kompas.com/read/24E10050000468/viral-tren-asi-bubuk-idai-buka-suara,10/05/2024,"Tren air susu ibu (ASI) bubuk yang digaungkan seorang influencer di sosial media menjadi sorotan masyarakat.
Untuk diketahui, ASI bubuk tersebut diolah dengan cara pengeringan beku air susu ibu melalui metode freeze-drying atau teknik lyophilization. Proses ini meliputi pembekuan ASI pada suhu ekstrim -50 derajat celsius selama 3-5 jam.
Setelah itu, dilanjutkan dengan proses mengubah ASI beku menjadi susu bubuk menggunakan teknik sublimasi atau transisi ekstraksi air selama 2 hari langsung dari bentuk padat (es) ke gas (uap air) tanpa fase cair.
Umumnya, 1 liter ASI akan menghasilkan sekitar 140 gram susu bubuk.

Menanggapi hal ini, Ikatan Dokter Anak Indonesia (IDAI) menjelaskan bahwa proses pembekuan dan pengeringan ASI (freeze drying) memiliki dampak pada rasa dan kualitas air susu ibu.
Ketua Satgas ASI IDAI, DR Dr Naomi Esthernita Fauzia Dewanto, Sp.A(K) menjelaskan, dampak pengeringan beku pada komponen penting ASI saat ini masih belum diketahui.
Proses ini dinyatakan dapat mempertahankan struktur molekul susu, namun mengingat penggunaan suhu tinggi saat proses pengeringan untuk menghilangkan kandungan air, freeze-drying memiliki dampak pada rasa dan kualitas ASI.
“Tanpa bukti penelitian yang memadai, hingga saat ini belum jelas apakah freeze-dryed ASI memiliki rasio protein, lemak, karbohidrat yang tepat sebagai sumber nutrisi penting yang dibutuhkan bayi, berikut zat aktif untuk kekebalan tubuh dan tumbuh kembang bayi,” kata dr Naomi dalam rilis pers.
Metode freeze-drying juga tidak melalui prosedur pasteurisasi yang bertujuan membunuh bakteri berbahaya.
Dalam hal ini, pasteurisasi sengaja dihindari untuk menjaga probiotik vital yang ada dalam ASI. Dengan demikian, risiko kontaminasi tetap menjadi ancaman, khususnya pada saat rekonsiliasi penambahan air pada bubuk freeze-dryed ASI sebelum dikonsumsi bayi.
Metode pembuatan ASI bubuk juga belum didukung dengan pembuktian melalui riset ilmiah sehingga belum ada aturan atau rekomendasi penggunaannya oleh organisasi kesehatan seperti CDC, AAP, atau FDA.

Untuk itu, Satgas ASI Ikatan Dokter Anak Indonesia memperingatkan kepada semua pihak agar tidak gegabah mempromosikan atau memberikan freeze-dryed ASI kepada bayi, apalagi bayi dengan kondisi medis tertentu seperti prematur atau bayi yang mengalami gangguan kekebalan tubuh atau penyakit kronis.
Zat aktif yang menjadi keunggulan ASI hilang dalam proses freeze-drying. Produk susu bubuk ini tidak steril proses pembuatannya, ditambah adanya risiko multiplikasi bakteri selama penyimpanan.
IDAI juga menyarankan agar ibu tetap berupaya menyusui langsung dari payudara untuk menjalin kontak erat antara ibu dan bayi, menumbuhkan rasa aman, dan meningkatkan ikanan orangtua dan anak."
Resep,"Resep Puding Pisang, Dessert Praktis untuk Libur Akhir Pekan",https://www.kompas.com/food/read/2024/05/10/203000875/resep-puding-pisang-dessert-praktis-untuk-libur-akhir-pekan,10/05/2024,"Libur akhir pekan bisa jadi waktu yang tepat untuk mencoba membuat aneka dessert (makanan penutup) di rumah. Kamu bisa mulai dengan dessert praktis seperti puding pisang.
Beberapa bahan yang dibutuhkan untuk membuat puding pisang yakni gula pasir, tepung serbaguna, telur ayam, susu cair, dan pisang.
Supaya lebih sedap, tambahkan wafer vanila sebagai lapisan puding bersama potongan buah pisang.
Bila tertarik membuatnya, resep puding pisang dari laman All Recipes berikut bisa ditiru di rumah.

1. Campur gula, tepung, garam, dan telur hinga merata, kemudian tambahkan susu dan masak menggunakan api kecil sembari diaduk.
2. Apabila adonan sudah mulai mengental, angkat adonan puding dari kompor lalu biarkan hingga agak dingin.
3. Tambahkan ekstrak vanili dan mentega, lalu aduk kembali campuran puding hingga merata.
4. Tuang adonan puding ke dalam wadah, lalu lapisi puding dengan potongan pisang dan wafer vanila. Biarkan puding dingin di dalam lemari pendingin minimal selama satu jam, lalu angkat dan sajikan.

A post shared by Foodplace (@my.foodplace)"
Tempat Makan,5 Rekomendasi Kopitiam Kekinian di Yogyakarta,https://www.kompas.com/food/read/2024/05/10/193000975/5-rekomendasi-kopitiam-kekinian-di-yogyakarta,10/05/2024,"– Kopitiam atau kedai kopi bisa jadi tempat berkumpul bersama teman, keluarga, pasangan, atau teman kantor.
Kopitiam umumnya buka sejak pagi hari sehingga cocok untuk menyantap sarapan. Biasanya kamu bisa menikmati secangkir kopi hangat dan ditemani roti panggang berselai srikaya yang manis.
Selain di Jakarta, ada banyak kopitiam kekinian di Yogyakarta. Simak rekomendasinya:


Hao Kopitiam berlokasi di Jalan Munggur Nomor 44, Demangan, Kecamatan Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta (DIY).
Kedai kopi ini memiliki interior yang Instagramable dan hampir di setiap sudut kedai ini bisa dijadikan spot foto. Selain itu, kedai ini juga menyediakan area makan yang luas.
Terdapat berbagai menukopi dan roti panggang, di antaranya Kopi Original, Kopi O, Kopi C, Roti Kaya Toast, Roti Mentega Gula Toast.
Selain itu, kedai ini juga menyajikan hidangan berat, antara lain Nasi Campur Ayam Char Siu, Nasi Goreng Hong Kong, Mie Ayam Char Siu, Laksa, Nasi Ayam Hainan, dan Nasi Lemak.
Harga aneka hidangan di kedai ini mulai dari Rp 11.000 hingga Rp 34.000.
Hao Kopitiam buka setiap hari mulai dari pukul 07.00 WIB sampai 22.00 WIB.


Berlokasi di Jalan Wira Jaya Nomor 310a, Gejayan, Condongcatur, Kecamatan Depok, Kabupaten Sleman, DIY, kopitiam kekinian ini buka setiap hari mulai dari pukul 07.00 WIB sampai 22.00 WIB.
Kopitiam Kapuas Hulu menyuguhkan aneka hidangan, di antaranya Kopi Susu, Sari Kacang Hijau, Teh Tarik, Nasi Telur Kari, Bubur Sapi, Kuotie Ayam, Roti Srikaya, dan Pisang Goreng.
Kisaran harga aneka hidangan di kedai ini dari Rp 11.000 hingga Rp 21.000.

A post shared by Foodplace (@my.foodplace)"
Resep,"Resep Ketoprak, Salad Terenak di Dunia Versi TasteAtlas 2024",https://www.kompas.com/food/read/2024/05/10/183100175/resep-ketoprak-salad-terenak-di-dunia-versi-tasteatlas-2024,10/05/2024,"Ketoprak masuk daftar Top 100 Salads in The World alias 100 salad terenak di dunia versi TasteAtlas 2024.
Ketoprak berada di peringkat ke-26, menjadi yang teratas di antara salad Indonesia lain dalam daftar ini, seperti gado-gado, asinan, dan rujak cingur.
Tidak sulit menemukan penjual ketoprak di pinggir jalan atau sekitar rumah, tetapi kamu bisa coba membuat makanan dari ketupat ini sendiri di rumah.
Siapkan saus kacang, sayur, ketupat, dan tahu untuk membuat ketupat. Simak lengkapnya dari buku ""Jajanan Kaki Lima Khas Betawi"" (2009) oleh Linda Carolina Brotodjojo terbitan Gramedia Pustaka Utama berikut ini.

1. Haluskan bawang putih, cabai rawit, dan garam untuk membuat saus. Tambahkan kacang, air, dan kecap manis, haluskan, aduk rata, sisihkan.
2. Siapkan piring, tata ketupat, bihun, tauge, dan tahu.
3. Tuang saus dan beri kecap manis. Taburkan bawang goreng dan kerupuk merah. Sajikan.

Buku ""Jajanan Kaki Lima Khas Betawi"" (2009) oleh Linda Carolina Brotodjojo terbitan Gramedia Pustaka Utama tersedia online di Gramedia.com.
A post shared by Foodplace (@my.foodplace)"
Food News,Ketoprak dan Gado-gado Masuk Daftar Salad Paling Enak di Dunia 2024,https://www.kompas.com/food/read/2024/05/10/173700275/ketoprak-dan-gado-gado-masuk-daftar-salad-paling-enak-di-dunia-2024,10/05/2024,"TasteAtlas merilis daftar 100 salad terenak di dunia pada Senin (6/5/2024). Olahan sayur dari berbagai negara masuk dalam jajaran ini, termasuk makanan dari Indonesia.
Menurut daftar keseluruhannya, ada enam makanan asal Indonesia yang masuk daftar salad terenak di dunia versi TasteAtlas. Keenamnya adalah ketoprak, gado-gado, rujak cingur, selat solo, karedok, dan asinan.

Ketoprak dan gado-gado berada di peringkat 40 besar dalam daftar ini, sedangkan lainnya mengikuti mulai dari peringkat ke-56 dan seterusnya.
Peringkat makanan diurutkan berdasarkan pilihan pembaca ensiklopedia hidangan dan restoran di dunia ini.
TasteAtlas menerima suara dari para pembacanya yang memiliki akun, lalu mengurutkan makanan dengan nilai tertinggi.
Misalnya, dalam kategori 100 Best Salads in The World ini saja, tercatat ada 12.249 suara yang 7.162 di antaranya diakui sah dari pembaca sebenarnya, bukan robot.

Dok. Shutterstock/Ika Rahma H Ilustrasi gado-gado surabaya.
Ketoprak berada di peringkat ke-26 dari 100 salad terbaik di dunia. Makanan ini umumnya dibuat dari ketupat atau lontong, bihun, tahu, taoge, timun, sambal kacang, dan kecap manis.
Meski diketahui berasal dari Jawa Barat dan Jawa Tengah, mudah menemui penjual ketoprak di daerah lainnya, termasuk Jakarta.
Penjual ketoprak biasanya menggunakan gerobak dorong untuk menjajakan makanan ini pada pagi dan malam hari.

Sementara itu, TasteAtlas menempatkan gado-gado di peringkat ke-34 dan menggambarkannya sebagai salad campur versi Indonesia.
Sayur dalam gado-gado beragam, mulai dari kangkung, bayam, tauge, labu siam, kacang panjang, hingga taoge.
Potongan tahu dan tempe goreng juga ditambahkan ke dalan gado-gado, lalu diaduk dengan sambal kacang.

Berasal dari negara lain, simak 10 besar salad terenak di dunia versi TasteAtlas berikut ini.
1. Dakos, Yunani"
